Country Name,"Country Code","Series","Series Code","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
"Iran, Islamic Rep.","IRN","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","6.88503","6.65409","8.14779","10.52732","11.87682","11.94625","13.12401","..","13.55566","..",".."
"Iran, Islamic Rep.","IRN","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","48.94776","42.51285","46.72725","44.91256","45.16354","44.71068","44.73877","41.52074","..","45.94759",".."
"Iran, Islamic Rep.","IRN","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","7.61691","7.12228","9.57485","12.8421","15.27585","15.3021","16.36147","..","16.35009","..",".."
Iraq,"IRQ","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","3.76","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","4.23","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","2.03","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","2.43","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.5","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.38","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","6.17","..","..","..","..","..","..",".."
Iraq,"IRQ","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","7.16","..","..","..","..","..","..",".."
Iraq,"IRQ","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","44.23237","..","..","..",".."
Iraq,"IRQ","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","38.2295","..","..","..",".."
Iraq,"IRQ","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","55.02389","..","..","..",".."
Iraq,"IRQ","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","363"
Iraq,"IRQ","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","353"
Iraq,"IRQ","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","377"
Iraq,"IRQ","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Iraq,"IRQ","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
Iraq,"IRQ","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","0","..","..","..","..","..","..","..","..","..",".."
Iraq,"IRQ","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Iraq,"IRQ","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","6.64","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","6.65","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.11","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","4.04","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","1.34","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","1.4","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","12.16","..","..","..","..","..","..",".."
Ireland,"IRL","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","12.03","..","..","..","..","..","..",".."
Ireland,"IRL","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Ireland,"IRL","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Ireland,"IRL","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Ireland,"IRL","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","538"
Ireland,"IRL","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","538"
Ireland,"IRL","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","537"
Ireland,"IRL","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","0.90725","0.55553","0.41256","0.65107","0.80064","0.78827","0.71452","0.48782","0.48141","0.48538",".."
Ireland,"IRL","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
Ireland,"IRL","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","0.66579","0.7648","0.7852","0.71746","0.69839","0.66045","..","0.72849","0.74661","0.62624",".."
Ireland,"IRL","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","8.538","4.67236","3.12964","4.45856","4.70811","2.23102","1.64521","3.16803","5.00624","3.71501",".."
Ireland,"IRL","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","1.4805","1.67828","1.71287","1.57068","1.59487","1.49167","..","1.58213","1.60496","1.35052",".."
Isle of Man,"IMN","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","..","..",".."
Isle of Man,"IMN","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","6.28","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","6.38","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.86","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","4.84","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","1.11","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","1.18","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","12.32","..","..","..","..","..","..",".."
Israel,"ISR","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","12.32","..","..","..","..","..","..",".."
Israel,"ISR","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Israel,"ISR","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Israel,"ISR","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Israel,"ISR","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","503"
Israel,"ISR","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","501"
Israel,"ISR","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","506"
Israel,"ISR","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","..","..","..","21.64464","22.29303","22.7677","22.87454","22.91752","22.86835","22.94914",".."
Israel,"ISR","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","15.33164","16.24482","16.11187","16.41639","16.80292","16.82286","17.11072",".."
Israel,"ISR","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","0","0","0","10.5167","11.93098","11.21126","11.39188","11.74242","11.73645","11.78018",".."
Israel,"ISR","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","86.07463","86.2049","86.21913","85.24743","85.36748","85.7633","84.97247","84.56886","84.05178","83.78765",".."
Israel,"ISR","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","5.34173","7.19907","5.8053","5.88373","6.28324","6.25389","6.14187",".."
Italy,"ITA","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","4.58","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","4.69","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.41","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","4.58","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.36","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.37","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","9.35","..","..","..","..","..","..",".."
Italy,"ITA","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","9.63","..","..","..","..","..","..",".."
Italy,"ITA","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","99.46559","..","..","..","..","..",".."
Italy,"ITA","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","99.4608","..","..","..","..","..",".."
Italy,"ITA","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","99.47052","..","..","..","..","..",".."
Italy,"ITA","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","514"
Italy,"ITA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","516"
Italy,"ITA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","511"
Italy,"ITA","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","6.9775","6.93364","6.90077","6.89103","6.92663","6.92062","6.70049","6.54481","6.4034","6.30743",".."
Italy,"ITA","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","3.8512","4.01913","4.07215","4.13762","4.13026","4.09902","3.87858","3.71782","3.59344","3.57603",".."
Italy,"ITA","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","5.01445","5.28268","7.04018","8.35894","8.52017","7.263","7.03271","6.76068","6.93538","6.91303",".."
Italy,"ITA","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","7.71409","6.95","7.64284","8.51707","9.59341","9.44115","9.09364","9.7075","10.33383","10.92414",".."
Italy,"ITA","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","5.72729","6.04909","8.89248","10.9935","11.28038","9.3027","9.09036","8.71048","9.02658","8.98808",".."
Jamaica,"JAM","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","5.52","..","..","..","..","..","..",".."
Jamaica,"JAM","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","5.47","..","..","..","..","..","..",".."
Jamaica,"JAM","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.04","..","..","..","..","..","..",".."
Jamaica,"JAM","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","3.93","..","..","..","..","..","..",".."
